"Year","StationId","Station.Sampled","Primary","Av_ShtLt","Av_ShtLn","Doy","Date","Lat","Lon","DAvWh"
2012,227,0,"VIa_Deep",56.30475,-8.121,271,2012-09-27,56.2981274131274,-8.1158969072165,1.45718748631806
2013,227,1,"VIa_Deep",56.30475,-8.121,271,2013-09-28,56.2981274131274,-8.1158969072165,0.824254363151109
2014,227,0,"VIa_Deep",56.30475,-8.121,307,2014-11-03,56.2981274131274,-8.1158969072165,NA
2015,227,0,"VIa_Deep",56.30475,-8.121,271,2015-09-28,56.2981274131274,-8.1158969072165,2.11335429098053
2016,227,1,"VIa_Deep",56.30475,-8.121,275,2016-10-01,56.2981274131274,-8.1158969072165,2.78883902333036
2017,227,0,"VIa_Deep",56.30475,-8.121,307,2017-11-03,56.2981274131274,-8.1158969072165,NA
2018,227,0,"VIa_Deep",56.30475,-8.121,271,2018-09-28,56.2981274131274,-8.1158969072165,NA
2019,227,1,"VIa_Deep",56.30475,-8.121,307,2019-11-03,56.2981274131274,-8.1158969072165,2.99325060903059
2020,227,0,"VIa_Deep",56.30475,-8.121,307,2020-11-02,56.2981274131274,-8.1158969072165,4.34492057744753
2021,227,0,"VIa_Deep",56.30475,-8.121,271,2021-09-28,56.2981274131274,-8.1158969072165,NA
2022,227,0,"VIa_Deep",56.30475,-8.121,275,2022-10-02,56.2981274131274,-8.1158969072165,NA
2012,229,1,"VIa_Deep",56.1485714285714,-8.79542857142857,272,2012-09-28,56.1487065637066,-8.78876288659794,NA
2013,229,1,"VIa_Deep",56.1485714285714,-8.79542857142857,270,2013-09-27,56.1487065637066,-8.78876288659794,1.0824018275157
2014,229,1,"VIa_Deep",56.1485714285714,-8.79542857142857,270,2014-09-27,56.1487065637066,-8.78876288659794,4.05654513281885
2015,229,0,"VIa_Deep",56.1485714285714,-8.79542857142857,274,2015-10-01,56.1487065637066,-8.78876288659794,NA
2016,229,1,"VIa_Deep",56.1485714285714,-8.79542857142857,274,2016-09-30,56.1487065637066,-8.78876288659794,2.89528428493603
2017,229,1,"VIa_Deep",56.1485714285714,-8.79542857142857,279,2017-10-06,56.1487065637066,-8.78876288659794,3.24015978748844
2018,229,0,"VIa_Deep",56.1485714285714,-8.79542857142857,314,2018-11-10,56.1487065637066,-8.78876288659794,3.94478330874386
2019,229,1,"VIa_Deep",56.1485714285714,-8.79542857142857,307,2019-11-03,56.1487065637066,-8.78876288659794,3.22627781367832
2020,229,1,"VIa_Deep",56.1485714285714,-8.79542857142857,343,2020-12-08,56.1487065637066,-8.78876288659794,3.23910626978141
2021,229,1,"VIa_Deep",56.1485714285714,-8.79542857142857,305,2021-11-01,56.1487065637066,-8.78876288659794,3.32984403905681
2022,229,1,"VIa_Deep",56.1485714285714,-8.79542857142857,309,2022-11-05,56.1487065637066,-8.78876288659794,3.43955995895003
2012,230,0,"VIa_Deep",56.0181818181818,-8.40536363636364,270,2012-09-26,56.0241891891892,-8.41494845360825,3.75394836745813
2013,230,0,"VIa_Deep",56.0181818181818,-8.40536363636364,268,2013-09-25,56.0241891891892,-8.41494845360825,NA
2014,230,1,"VIa_Deep",56.0181818181818,-8.40536363636364,271,2014-09-28,56.0241891891892,-8.41494845360825,2.98352767483802
2015,230,1,"VIa_Deep",56.0181818181818,-8.40536363636364,265,2015-09-22,56.0241891891892,-8.41494845360825,2.7899803158923
2016,230,1,"VIa_Deep",56.0181818181818,-8.40536363636364,274,2016-09-30,56.0241891891892,-8.41494845360825,2.90231610673573
2017,230,1,"VIa_Deep",56.0181818181818,-8.40536363636364,280,2017-10-07,56.0241891891892,-8.41494845360825,2.98613132376737
2018,230,0,"VIa_Deep",56.0181818181818,-8.40536363636364,270,2018-09-27,56.0241891891892,-8.41494845360825,NA
2019,230,0,"VIa_Deep",56.0181818181818,-8.40536363636364,268,2019-09-25,56.0241891891892,-8.41494845360825,NA
2020,230,1,"VIa_Deep",56.0181818181818,-8.40536363636364,343,2020-12-08,56.0241891891892,-8.41494845360825,3.25296090199833
2021,230,1,"VIa_Deep",56.0181818181818,-8.40536363636364,305,2021-11-01,56.0241891891892,-8.41494845360825,3.39606636810026
2022,230,0,"VIa_Deep",56.0181818181818,-8.40536363636364,327,2022-11-23,56.0241891891892,-8.41494845360825,NA
2012,231,0,"VIIb_Deep",53.0120833333333,-11.2345833333333,334,2012-11-29,53.0108687258687,-11.2310171821306,2.11631279496675
2013,231,1,"VIIb_Deep",53.0120833333333,-11.2345833333333,329,2013-11-25,53.0108687258687,-11.2310171821306,2.13198805184851
2014,231,1,"VIIb_Deep",53.0120833333333,-11.2345833333333,348,2014-12-14,53.0108687258687,-11.2310171821306,5.10389691442262
2015,231,1,"VIIb_Deep",53.0120833333333,-11.2345833333333,346,2015-12-12,53.0108687258687,-11.2310171821306,3.6956895794574
2016,231,1,"VIIb_Deep",53.0120833333333,-11.2345833333333,339,2016-12-04,53.0108687258687,-11.2310171821306,1.85440777730488
2017,231,0,"VIIb_Deep",53.0120833333333,-11.2345833333333,330,2017-11-26,53.0108687258687,-11.2310171821306,4.22472952467275
2018,231,0,"VIIb_Deep",53.0120833333333,-11.2345833333333,337,2018-12-03,53.0108687258687,-11.2310171821306,NA
2019,231,0,"VIIb_Deep",53.0120833333333,-11.2345833333333,334,2019-11-30,53.0108687258687,-11.2310171821306,2.77352569291083
2020,231,1,"VIIb_Deep",53.0120833333333,-11.2345833333333,330,2020-11-25,53.0108687258687,-11.2310171821306,4.83771991403577
2021,231,1,"VIIb_Deep",53.0120833333333,-11.2345833333333,322,2021-11-18,53.0108687258687,-11.2310171821306,3.68278701122553
2022,231,1,"VIIb_Deep",53.0120833333333,-11.2345833333333,341,2022-12-07,53.0108687258687,-11.2310171821306,1.58430107574824
2012,232,1,"VIIb_Deep",52.804,-11.8312222222222,346,2012-12-11,52.8116409266409,-11.8291202749141,3.73497246534834
2013,232,0,"VIIb_Deep",52.804,-11.8312222222222,345,2013-12-11,52.8116409266409,-11.8291202749141,NA
2014,232,1,"VIIb_Deep",52.804,-11.8312222222222,347,2014-12-13,52.8116409266409,-11.8291202749141,4.49322587982705
2015,232,0,"VIIb_Deep",52.804,-11.8312222222222,328,2015-11-24,52.8116409266409,-11.8291202749141,5.18160907671118
2016,232,1,"VIIb_Deep",52.804,-11.8312222222222,352,2016-12-17,52.8116409266409,-11.8291202749141,4.27029997622618
2017,232,1,"VIIb_Deep",52.804,-11.8312222222222,315,2017-11-11,52.8116409266409,-11.8291202749141,4.28468770643158
2018,232,1,"VIIb_Deep",52.804,-11.8312222222222,323,2018-11-19,52.8116409266409,-11.8291202749141,2.74644182180233
2019,232,1,"VIIb_Deep",52.804,-11.8312222222222,321,2019-11-17,52.8116409266409,-11.8291202749141,3.9168962765048
2020,232,1,"VIIb_Deep",52.804,-11.8312222222222,330,2020-11-25,52.8116409266409,-11.8291202749141,4.97300372998801
2021,232,0,"VIIb_Deep",52.804,-11.8312222222222,345,2021-12-11,52.8116409266409,-11.8291202749141,5.4470142908026
2022,232,1,"VIIb_Deep",52.804,-11.8312222222222,321,2022-11-17,52.8116409266409,-11.8291202749141,3.59066459402306
2012,233,0,"VIIb_Medium",52.680125,-10.564625,311,2012-11-06,52.6871235521236,-10.5581512027491,NA
2013,233,0,"VIIb_Medium",52.680125,-10.564625,320,2013-11-16,52.6871235521236,-10.5581512027491,NA
2014,233,0,"VIIb_Medium",52.680125,-10.564625,321,2014-11-17,52.6871235521236,-10.5581512027491,1.93251182555741
2015,233,0,"VIIb_Medium",52.680125,-10.564625,311,2015-11-07,52.6871235521236,-10.5581512027491,NA
2016,233,0,"VIIb_Medium",52.680125,-10.564625,320,2016-11-15,52.6871235521236,-10.5581512027491,2.93454434994436
2017,233,1,"VIIb_Medium",52.680125,-10.564625,311,2017-11-07,52.6871235521236,-10.5581512027491,5.82124391074409
2018,233,1,"VIIb_Medium",52.680125,-10.564625,320,2018-11-16,52.6871235521236,-10.5581512027491,4.11727055964923
2019,233,0,"VIIb_Medium",52.680125,-10.564625,320,2019-11-16,52.6871235521236,-10.5581512027491,2.49162796954947
2020,233,0,"VIIb_Medium",52.680125,-10.564625,321,2020-11-16,52.6871235521236,-10.5581512027491,4.83934591151559
2021,233,1,"VIIb_Medium",52.680125,-10.564625,321,2021-11-17,52.6871235521236,-10.5581512027491,4.79989077139162
2022,233,0,"VIIb_Medium",52.680125,-10.564625,320,2022-11-16,52.6871235521236,-10.5581512027491,4.3600548525158
2012,235,0,"VIIj_Slope",52.1318333333333,-11.6053333333333,344,2012-12-09,52.1392471042471,-11.6048316151203,1.67646937480982
2013,235,0,"VIIj_Slope",52.1318333333333,-11.6053333333333,336,2013-12-02,52.1392471042471,-11.6048316151203,NA
2014,235,0,"VIIj_Slope",52.1318333333333,-11.6053333333333,322,2014-11-18,52.1392471042471,-11.6048316151203,2.66063232424083
2015,235,1,"VIIj_Slope",52.1318333333333,-11.6053333333333,345,2015-12-11,52.1392471042471,-11.6048316151203,5.13005360538546
2016,235,1,"VIIj_Slope",52.1318333333333,-11.6053333333333,334,2016-11-29,52.1392471042471,-11.6048316151203,2.47155447622024
2017,235,0,"VIIj_Slope",52.1318333333333,-11.6053333333333,336,2017-12-02,52.1392471042471,-11.6048316151203,1.63418863120964
2018,235,1,"VIIj_Slope",52.1318333333333,-11.6053333333333,325,2018-11-21,52.1392471042471,-11.6048316151203,3.66846605795302
2019,235,0,"VIIj_Slope",52.1318333333333,-11.6053333333333,336,2019-12-02,52.1392471042471,-11.6048316151203,1.79127233530739
2020,235,1,"VIIj_Slope",52.1318333333333,-11.6053333333333,309,2020-11-04,52.1392471042471,-11.6048316151203,4.00904622555917
2021,235,1,"VIIj_Slope",52.1318333333333,-11.6053333333333,324,2021-11-20,52.1392471042471,-11.6048316151203,2.62733567599703
2022,235,1,"VIIj_Slope",52.1318333333333,-11.6053333333333,336,2022-12-02,52.1392471042471,-11.6048316151203,4.18392775518495
2012,238,0,"VIIj_Slope",51.3816,-11.4626,332,2012-11-27,51.3921428571429,-11.4553058419244,3.19307686155174
2013,238,0,"VIIj_Slope",51.3816,-11.4626,322,2013-11-18,51.3921428571429,-11.4553058419244,2.83934421425736
2014,238,0,"VIIj_Slope",51.3816,-11.4626,326,2014-11-22,51.3921428571429,-11.4553058419244,3.42985661323852
2015,238,0,"VIIj_Slope",51.3816,-11.4626,342,2015-12-08,51.3921428571429,-11.4553058419244,5.99905128157558
2016,238,1,"VIIj_Slope",51.3816,-11.4626,332,2016-11-27,51.3921428571429,-11.4553058419244,1.99761147623492
2017,238,0,"VIIj_Slope",51.3816,-11.4626,322,2017-11-18,51.3921428571429,-11.4553058419244,2.58385097479882
2018,238,0,"VIIj_Slope",51.3816,-11.4626,326,2018-11-22,51.3921428571429,-11.4553058419244,3.53829965798214
2019,238,0,"VIIj_Slope",51.3816,-11.4626,342,2019-12-08,51.3921428571429,-11.4553058419244,NA
2020,238,1,"VIIj_Slope",51.3816,-11.4626,322,2020-11-17,51.3921428571429,-11.4553058419244,4.38775779322368
2021,238,1,"VIIj_Slope",51.3816,-11.4626,326,2021-11-22,51.3921428571429,-11.4553058419244,2.32639114601677
2022,238,1,"VIIj_Slope",51.3816,-11.4626,342,2022-12-08,51.3921428571429,-11.4553058419244,2.00854959226634
2012,239,0,"VIIj_Slope",51.7673333333333,-11.4015555555556,324,2012-11-19,51.765694980695,-11.4054639175258,4.22686258113406
2013,239,0,"VIIj_Slope",51.7673333333333,-11.4015555555556,326,2013-11-22,51.765694980695,-11.4054639175258,2.86821198231472
2014,239,1,"VIIj_Slope",51.7673333333333,-11.4015555555556,324,2014-11-20,51.765694980695,-11.4054639175258,2.64928043429465
2015,239,0,"VIIj_Slope",51.7673333333333,-11.4015555555556,315,2015-11-11,51.765694980695,-11.4054639175258,NA
2016,239,0,"VIIj_Slope",51.7673333333333,-11.4015555555556,324,2016-11-19,51.765694980695,-11.4054639175258,4.20499427002883
2017,239,0,"VIIj_Slope",51.7673333333333,-11.4015555555556,342,2017-12-08,51.765694980695,-11.4054639175258,5.3507369744332
2018,239,1,"VIIj_Slope",51.7673333333333,-11.4015555555556,325,2018-11-21,51.765694980695,-11.4054639175258,3.66126336660978
2019,239,1,"VIIj_Slope",51.7673333333333,-11.4015555555556,322,2019-11-18,51.765694980695,-11.4054639175258,3.15955530806719
2020,239,1,"VIIj_Slope",51.7673333333333,-11.4015555555556,309,2020-11-04,51.765694980695,-11.4054639175258,4.03263541630718
2021,239,1,"VIIj_Slope",51.7673333333333,-11.4015555555556,326,2021-11-22,51.765694980695,-11.4054639175258,2.21965126001595
2022,239,1,"VIIj_Slope",51.7673333333333,-11.4015555555556,342,2022-12-08,51.765694980695,-11.4054639175258,2.10502197431072
2012,240,0,"VIIj_Deep",51.828,-10.9681538461538,324,2012-11-19,51.8404054054054,-10.9568865979381,4.27092303840407
2013,240,1,"VIIj_Deep",51.828,-10.9681538461538,322,2013-11-18,51.8404054054054,-10.9568865979381,2.83548601104388
2014,240,1,"VIIj_Deep",51.828,-10.9681538461538,324,2014-11-20,51.8404054054054,-10.9568865979381,2.59626563807325
2015,240,0,"VIIj_Deep",51.828,-10.9681538461538,325,2015-11-21,51.8404054054054,-10.9568865979381,4.15511080379875
2016,240,1,"VIIj_Deep",51.828,-10.9681538461538,333,2016-11-28,51.8404054054054,-10.9568865979381,2.80765649901067
2017,240,1,"VIIj_Deep",51.828,-10.9681538461538,312,2017-11-08,51.8404054054054,-10.9568865979381,4.74640460548319
2018,240,1,"VIIj_Deep",51.828,-10.9681538461538,326,2018-11-22,51.8404054054054,-10.9568865979381,3.44825233442675
2019,240,1,"VIIj_Deep",51.828,-10.9681538461538,339,2019-12-05,51.8404054054054,-10.9568865979381,4.47174084991369
2020,240,0,"VIIj_Deep",51.828,-10.9681538461538,324,2020-11-19,51.8404054054054,-10.9568865979381,4.23491741656938
2021,240,1,"VIIj_Deep",51.828,-10.9681538461538,326,2021-11-22,51.8404054054054,-10.9568865979381,2.14593895821346
2022,240,1,"VIIj_Deep",51.828,-10.9681538461538,342,2022-12-08,51.8404054054054,-10.9568865979381,1.91201483850926
2012,241,1,"VIIj_Deep",51.314375,-10.3565,323,2012-11-18,51.3174324324324,-10.3587835051546,4.1655870119776
2013,241,0,"VIIj_Deep",51.314375,-10.3565,331,2013-11-27,51.3174324324324,-10.3587835051546,2.02792161714316
2014,241,1,"VIIj_Deep",51.314375,-10.3565,343,2014-12-09,51.3174324324324,-10.3587835051546,4.53942374972356
2015,241,0,"VIIj_Deep",51.314375,-10.3565,334,2015-11-30,51.3174324324324,-10.3587835051546,NA
2016,241,0,"VIIj_Deep",51.314375,-10.3565,346,2016-12-11,51.3174324324324,-10.3587835051546,2.73378211738964
2017,241,1,"VIIj_Deep",51.314375,-10.3565,313,2017-11-09,51.3174324324324,-10.3587835051546,3.79402951707221
2018,241,0,"VIIj_Deep",51.314375,-10.3565,331,2018-11-27,51.3174324324324,-10.3587835051546,4.83419777761043
2019,241,0,"VIIj_Deep",51.314375,-10.3565,313,2019-11-09,51.3174324324324,-10.3587835051546,4.14263203202071
2020,241,0,"VIIj_Deep",51.314375,-10.3565,334,2020-11-29,51.3174324324324,-10.3587835051546,2.95423150722649
2021,241,1,"VIIj_Deep",51.314375,-10.3565,339,2021-12-05,51.3174324324324,-10.3587835051546,4.34370337954225
2022,241,1,"VIIj_Deep",51.314375,-10.3565,343,2022-12-09,51.3174324324324,-10.3587835051546,1.35559816359942
2012,242,1,"VIIj_Deep",51.1244166666667,-10.53025,323,2012-11-18,51.1182046332046,-10.5332302405498,4.24737135934336
2013,242,1,"VIIj_Deep",51.1244166666667,-10.53025,303,2013-10-30,51.1182046332046,-10.5332302405498,3.41276723714444
2014,242,1,"VIIj_Deep",51.1244166666667,-10.53025,343,2014-12-09,51.1182046332046,-10.5332302405498,4.53082368633323
2015,242,1,"VIIj_Deep",51.1244166666667,-10.53025,344,2015-12-10,51.1182046332046,-10.5332302405498,4.54871565627558
2016,242,1,"VIIj_Deep",51.1244166666667,-10.53025,321,2016-11-16,51.1182046332046,-10.5332302405498,3.83420232868841
2017,242,1,"VIIj_Deep",51.1244166666667,-10.53025,313,2017-11-09,51.1182046332046,-10.5332302405498,3.8595848103878
2018,242,1,"VIIj_Deep",51.1244166666667,-10.53025,327,2018-11-23,51.1182046332046,-10.5332302405498,2.31209945515069
2019,242,0,"VIIj_Deep",51.1244166666667,-10.53025,322,2019-11-18,51.1182046332046,-10.5332302405498,2.89027368335279
2020,242,1,"VIIj_Deep",51.1244166666667,-10.53025,321,2020-11-16,51.1182046332046,-10.5332302405498,5.09333535272041
2021,242,0,"VIIj_Deep",51.1244166666667,-10.53025,325,2021-11-21,51.1182046332046,-10.5332302405498,2.54538759654717
2022,242,0,"VIIj_Deep",51.1244166666667,-10.53025,330,2022-11-26,51.1182046332046,-10.5332302405498,5.20615326524495
2012,243,1,"VIIj_Deep",50.7593333333333,-10.2788888888889,340,2012-12-05,50.769555984556,-10.2840206185567,3.88457223020707
2013,243,1,"VIIj_Deep",50.7593333333333,-10.2788888888889,319,2013-11-15,50.769555984556,-10.2840206185567,NA
2014,243,0,"VIIj_Deep",50.7593333333333,-10.2788888888889,322,2014-11-18,50.769555984556,-10.2840206185567,2.31400317442788
2015,243,1,"VIIj_Deep",50.7593333333333,-10.2788888888889,325,2015-11-21,50.769555984556,-10.2840206185567,3.99876323957492
2016,243,0,"VIIj_Deep",50.7593333333333,-10.2788888888889,330,2016-11-25,50.769555984556,-10.2840206185567,NA
2017,243,0,"VIIj_Deep",50.7593333333333,-10.2788888888889,325,2017-11-21,50.769555984556,-10.2840206185567,2.88872195069824
2018,243,1,"VIIj_Deep",50.7593333333333,-10.2788888888889,330,2018-11-26,50.769555984556,-10.2840206185567,2.49186051479301
2019,243,1,"VIIj_Deep",50.7593333333333,-10.2788888888889,335,2019-12-01,50.769555984556,-10.2840206185567,2.69300893091584
2020,243,1,"VIIj_Deep",50.7593333333333,-10.2788888888889,323,2020-11-18,50.769555984556,-10.2840206185567,4.28295613832799
2021,243,0,"VIIj_Deep",50.7593333333333,-10.2788888888889,332,2021-11-28,50.769555984556,-10.2840206185567,3.25009915671669
2022,243,0,"VIIj_Deep",50.7593333333333,-10.2788888888889,330,2022-11-26,50.769555984556,-10.2840206185567,5.14654582093798
2012,244,1,"VIIj_Deep",50.5196923076923,-9.12,330,2012-11-25,50.5205212355212,-9.112735395189,2.97010178603273
2013,244,1,"VIIj_Deep",50.5196923076923,-9.12,305,2013-11-01,50.5205212355212,-9.112735395189,4.56562058898917
2014,244,1,"VIIj_Deep",50.5196923076923,-9.12,326,2014-11-22,50.5205212355212,-9.112735395189,2.56190536980612
2015,244,0,"VIIj_Deep",50.5196923076923,-9.12,334,2015-11-30,50.5205212355212,-9.112735395189,NA
2016,244,1,"VIIj_Deep",50.5196923076923,-9.12,344,2016-12-09,50.5205212355212,-9.112735395189,4.32385004888236
2017,244,0,"VIIj_Deep",50.5196923076923,-9.12,329,2017-11-25,50.5205212355212,-9.112735395189,2.68993177125071
2018,244,1,"VIIj_Deep",50.5196923076923,-9.12,328,2018-11-24,50.5205212355212,-9.112735395189,1.74734763905953
2019,244,1,"VIIj_Deep",50.5196923076923,-9.12,325,2019-11-21,50.5205212355212,-9.112735395189,3.521207118955
2020,244,1,"VIIj_Deep",50.5196923076923,-9.12,325,2020-11-20,50.5205212355212,-9.112735395189,2.6453223091975
2021,244,1,"VIIj_Deep",50.5196923076923,-9.12,328,2021-11-24,50.5205212355212,-9.112735395189,1.91456670111779
2022,244,1,"VIIj_Deep",50.5196923076923,-9.12,333,2022-11-29,50.5205212355212,-9.112735395189,2.85139345784747
2012,245,1,"VIIg_Medium",50.545,-8.04786666666667,329,2012-11-24,50.5454247104247,-8.04113402061856,2.73950433531306
2013,245,1,"VIIg_Medium",50.545,-8.04786666666667,304,2013-10-31,50.5454247104247,-8.04113402061856,3.32047217228982
2014,245,1,"VIIg_Medium",50.545,-8.04786666666667,336.5,2014-12-02,50.5454247104247,-8.04113402061856,NA
2015,245,1,"VIIg_Medium",50.545,-8.04786666666667,327,2015-11-23,50.5454247104247,-8.04113402061856,1.81269809658973
2016,245,1,"VIIg_Medium",50.545,-8.04786666666667,325,2016-11-20,50.5454247104247,-8.04113402061856,2.77946558369855
2017,245,1,"VIIg_Medium",50.545,-8.04786666666667,339,2017-12-05,50.5454247104247,-8.04113402061856,1.35137912010215
2018,245,0,"VIIg_Medium",50.545,-8.04786666666667,328,2018-11-24,50.5454247104247,-8.04113402061856,1.81865228005538
2019,245,1,"VIIg_Medium",50.545,-8.04786666666667,325,2019-11-21,50.5454247104247,-8.04113402061856,3.46437355596215
2020,245,1,"VIIg_Medium",50.545,-8.04786666666667,324,2020-11-19,50.5454247104247,-8.04113402061856,3.23160814417214
2021,245,1,"VIIg_Medium",50.545,-8.04786666666667,329,2021-11-25,50.5454247104247,-8.04113402061856,2.90690657912322
2022,245,0,"VIIg_Medium",50.545,-8.04786666666667,325,2022-11-21,50.5454247104247,-8.04113402061856,5.60907029474691
2012,246,0,"VIIg_Medium",51.4954444444444,-5.78744444444444,334,2012-11-29,51.4917567567568,-5.79824742268041,1.13270756791688
2013,246,0,"VIIg_Medium",51.4954444444444,-5.78744444444444,330,2013-11-26,51.4917567567568,-5.79824742268041,1.21888803812062
2014,246,1,"VIIg_Medium",51.4954444444444,-5.78744444444444,333,2014-11-29,51.4917567567568,-5.79824742268041,2.07949683113221
2015,246,1,"VIIg_Medium",51.4954444444444,-5.78744444444444,331,2015-11-27,51.4917567567568,-5.79824742268041,2.47978879095891
2016,246,0,"VIIg_Medium",51.4954444444444,-5.78744444444444,314,2016-11-09,51.4917567567568,-5.79824742268041,NA
2017,246,1,"VIIg_Medium",51.4954444444444,-5.78744444444444,333,2017-11-29,51.4917567567568,-5.79824742268041,2.08852096529118
